area_type_code,area_code,area_text,state,state_id,area_fips_id
2,CN2206900000000,Natchitoches Parish,LA,22,22069
2,CN2207100000000,Orleans Parish,LA,22,22071
2,CN2207300000000,Ouachita Parish,LA,22,22073
2,CN2207500000000,Plaquemines Parish,LA,22,22075
2,CN2207700000000,Pointe Coupee Parish,LA,22,22077
2,CN2207900000000,Rapides Parish,LA,22,22079
2,CN2208100000000,Red River Parish,LA,22,22081
2,CN2208300000000,Richland Parish,LA,22,22083
2,CN2208500000000,Sabine Parish,LA,22,22085
2,CN2208700000000,St. Bernard Parish,LA,22,22087
2,CN2208900000000,St. Charles Parish,LA,22,22089
2,CN2209100000000,St. Helena Parish,LA,22,22091
2,CN2209300000000,St. James Parish,LA,22,22093
2,CN2209500000000,St. John the Baptist Parish,LA,22,22095
2,CN2209700000000,St. Landry Parish,LA,22,22097
2,CN2209900000000,St. Martin Parish,LA,22,22099
2,CN2210100000000,St. Mary Parish,LA,22,22101
2,CN2210300000000,St. Tammany Parish,LA,22,22103
2,CN2210500000000,Tangipahoa Parish,LA,22,22105
2,CN2210700000000,Tensas Parish,LA,22,22107
2,CN2210900000000,Terrebonne Parish,LA,22,22109
2,CN2211100000000,Union Parish,LA,22,22111
2,CN2211300000000,Vermilion Parish,LA,22,22113
2,CN2211500000000,Vernon Parish,LA,22,22115
2,CN2211700000000,Washington Parish,LA,22,22117
2,CN2211900000000,Webster Parish,LA,22,22119
2,CN2212100000000,West Baton Rouge Parish,LA,22,22121
2,CN2212300000000,West Carroll Parish,LA,22,22123
2,CN2212500000000,West Feliciana Parish,LA,22,22125
2,CN2212700000000,Winn Parish,LA,22,22127
2,CN2300100000000,Androscoggin County,ME,23,23001
2,CN2300300000000,Aroostook County,ME,23,23003
2,CN2300500000000,Cumberland County,ME,23,23005
2,CN2300700000000,Franklin County,ME,23,23007
2,CN2300900000000,Hancock County,ME,23,23009
2,CN2301100000000,Kennebec County,ME,23,23011
2,CN2301300000000,Knox County,ME,23,23013
2,CN2301500000000,Lincoln County,ME,23,23015
2,CN2301700000000,Oxford County,ME,23,23017
2,CN2301900000000,Penobscot County,ME,23,23019
2,CN2302100000000,Piscataquis County,ME,23,23021
2,CN2302300000000,Sagadahoc County,ME,23,23023
2,CN2302500000000,Somerset County,ME,23,23025
2,CN2302700000000,Waldo County,ME,23,23027
2,CN2302900000000,Washington County,ME,23,23029
2,CN2303100000000,York County,ME,23,23031
2,CN2400100000000,Allegany County,MD,24,24001
2,CN2400300000000,Anne Arundel County,MD,24,24003
2,CN2400500000000,Baltimore County,MD,24,24005
2,CN2400900000000,Calvert County,MD,24,24009
2,CN2401100000000,Caroline County,MD,24,24011
2,CN2401300000000,Carroll County,MD,24,24013
2,CN2401500000000,Cecil County,MD,24,24015
2,CN2401700000000,Charles County,MD,24,24017
2,CN2401900000000,Dorchester County,MD,24,24019
2,CN2402100000000,Frederick County,MD,24,24021
2,CN2402300000000,Garrett County,MD,24,24023
2,CN2402500000000,Harford County,MD,24,24025
2,CN2402700000000,Howard County,MD,24,24027
2,CN2402900000000,Kent County,MD,24,24029
2,CN2403100000000,Montgomery County,MD,24,24031
2,CN2403300000000,Prince George's County,MD,24,24033
2,CN2403500000000,Queen Anne's County,MD,24,24035
2,CN2403700000000,St. Mary's County,MD,24,24037
2,CN2403900000000,Somerset County,MD,24,24039
2,CN2404100000000,Talbot County,MD,24,24041
2,CN2404300000000,Washington County,MD,24,24043
2,CN2404500000000,Wicomico County,MD,24,24045
2,CN2404700000000,Worcester County,MD,24,24047
2,CN2451000000000,Baltimore City,MD,24,24510
2,CN2500100000000,Barnstable County,MA,25,25001
2,CN2500300000000,Berkshire County,MA,25,25003
2,CN2500500000000,Bristol County,MA,25,25005
2,CN2500700000000,Dukes County,MA,25,25007
2,CN2500900000000,Essex County,MA,25,25009
2,CN2501100000000,Franklin County,MA,25,25011
2,CN2501300000000,Hampden County,MA,25,25013
2,CN2501500000000,Hampshire County,MA,25,25015
2,CN2501700000000,Middlesex County,MA,25,25017
2,CN2501900000000,Nantucket County/town,MA,25,25019
2,CN2502100000000,Norfolk County,MA,25,25021
2,CN2502300000000,Plymouth County,MA,25,25023
2,CN2502500000000,Suffolk County,MA,25,25025
2,CN2502700000000,Worcester County,MA,25,25027
2,CN2600100000000,Alcona County,MI,26,26001
2,CN2600300000000,Alger County,MI,26,26003
2,CN2600500000000,Allegan County,MI,26,26005
2,CN2600700000000,Alpena County,MI,26,26007
2,CN2600900000000,Antrim County,MI,26,26009
2,CN2601100000000,Arenac County,MI,26,26011
2,CN2601300000000,Baraga County,MI,26,26013
2,CN2601500000000,Barry County,MI,26,26015
2,CN2601700000000,Bay County,MI,26,26017
2,CN2601900000000,Benzie County,MI,26,26019
2,CN2602100000000,Berrien County,MI,26,26021
2,CN2602300000000,Branch County,MI,26,26023
2,CN2602500000000,Calhoun County,MI,26,26025
2,CN2602700000000,Cass County,MI,26,26027
2,CN2602900000000,Charlevoix County,MI,26,26029
2,CN2603100000000,Cheboygan County,MI,26,26031
2,CN2603300000000,Chippewa County,MI,26,26033
2,CN2603500000000,Clare County,MI,26,26035
2,CN2603700000000,Clinton County,MI,26,26037
2,CN2603900000000,Crawford County,MI,26,26039
2,CN2604100000000,Delta County,MI,26,26041
2,CN2604300000000,Dickinson County,MI,26,26043
2,CN2604500000000,Eaton County,MI,26,26045
2,CN2604700000000,Emmet County,MI,26,26047
2,CN2604900000000,Genesee County,MI,26,26049
2,CN2605100000000,Gladwin County,MI,26,26051
2,CN2605300000000,Gogebic County,MI,26,26053
2,CN2605500000000,Grand Traverse County,MI,26,26055
2,CN2605700000000,Gratiot County,MI,26,26057
2,CN2605900000000,Hillsdale County,MI,26,26059
2,CN2606100000000,Houghton County,MI,26,26061
2,CN2606300000000,Huron County,MI,26,26063
2,CN2606500000000,Ingham County,MI,26,26065
2,CN2606700000000,Ionia County,MI,26,26067
2,CN2606900000000,Iosco County,MI,26,26069
2,CN2607100000000,Iron County,MI,26,26071
2,CN2607300000000,Isabella County,MI,26,26073
2,CN2607500000000,Jackson County,MI,26,26075
2,CN2607700000000,Kalamazoo County,MI,26,26077
2,CN2607900000000,Kalkaska County,MI,26,26079
2,CN2608100000000,Kent County,MI,26,26081
2,CN2608300000000,Keweenaw County,MI,26,26083
2,CN2608500000000,Lake County,MI,26,26085
2,CN2608700000000,Lapeer County,MI,26,26087
2,CN2608900000000,Leelanau County,MI,26,26089
2,CN2609100000000,Lenawee County,MI,26,26091
2,CN2609300000000,Livingston County,MI,26,26093
2,CN2609500000000,Luce County,MI,26,26095
2,CN2609700000000,Mackinac County,MI,26,26097
2,CN2609900000000,Macomb County,MI,26,26099
2,CN2610100000000,Manistee County,MI,26,26101
2,CN2610300000000,Marquette County,MI,26,26103
2,CN2610500000000,Mason County,MI,26,26105
2,CN2610700000000,Mecosta County,MI,26,26107
2,CN2610900000000,Menominee County,MI,26,26109
2,CN2611100000000,Midland County,MI,26,26111
2,CN2611300000000,Missaukee County,MI,26,26113
2,CN2611500000000,Monroe County,MI,26,26115
2,CN2611700000000,Montcalm County,MI,26,26117
2,CN2611900000000,Montmorency County,MI,26,26119
2,CN2612100000000,Muskegon County,MI,26,26121
2,CN2612300000000,Newaygo County,MI,26,26123
2,CN2612500000000,Oakland County,MI,26,26125
2,CN2612700000000,Oceana County,MI,26,26127
2,CN2612900000000,Ogemaw County,MI,26,26129
2,CN2613100000000,Ontonagon County,MI,26,26131
2,CN2613300000000,Osceola County,MI,26,26133
2,CN2613500000000,Oscoda County,MI,26,26135
2,CN2613700000000,Otsego County,MI,26,26137
2,CN2613900000000,Ottawa County,MI,26,26139
2,CN2614100000000,Presque Isle County,MI,26,26141
2,CN2614300000000,Roscommon County,MI,26,26143
2,CN2614500000000,Saginaw County,MI,26,26145
2,CN2614700000000,St. Clair County,MI,26,26147
2,CN2614900000000,St. Joseph County,MI,26,26149
2,CN2615100000000,Sanilac County,MI,26,26151
2,CN2615300000000,Schoolcraft County,MI,26,26153
2,CN2615500000000,Shiawassee County,MI,26,26155
2,CN2615700000000,Tuscola County,MI,26,26157
2,CN2615900000000,Van Buren County,MI,26,26159
2,CN2616100000000,Washtenaw County,MI,26,26161
2,CN2616300000000,Wayne County,MI,26,26163
2,CN2616500000000,Wexford County,MI,26,26165
2,CN2700100000000,Aitkin County,MN,27,27001
2,CN2700300000000,Anoka County,MN,27,27003
2,CN2700500000000,Becker County,MN,27,27005
2,CN2700700000000,Beltrami County,MN,27,27007
2,CN2700900000000,Benton County,MN,27,27009
2,CN2701100000000,Big Stone County,MN,27,27011
2,CN2701300000000,Blue Earth County,MN,27,27013
2,CN2701500000000,Brown County,MN,27,27015
2,CN2701700000000,Carlton County,MN,27,27017
2,CN2701900000000,Carver County,MN,27,27019
2,CN2702100000000,Cass County,MN,27,27021
2,CN2702300000000,Chippewa County,MN,27,27023
2,CN2702500000000,Chisago County,MN,27,27025
2,CN2702700000000,Clay County,MN,27,27027
2,CN2702900000000,Clearwater County,MN,27,27029
2,CN2703100000000,Cook County,MN,27,27031
2,CN2703300000000,Cottonwood County,MN,27,27033
2,CN2703500000000,Crow Wing County,MN,27,27035
2,CN2703700000000,Dakota County,MN,27,27037
2,CN2703900000000,Dodge County,MN,27,27039
2,CN2704100000000,Douglas County,MN,27,27041
2,CN2704300000000,Faribault County,MN,27,27043
2,CN2704500000000,Fillmore County,MN,27,27045
2,CN2704700000000,Freeborn County,MN,27,27047
2,CN2704900000000,Goodhue County,MN,27,27049
2,CN2705100000000,Grant County,MN,27,27051
2,CN2705300000000,Hennepin County,MN,27,27053
2,CN2705500000000,Houston County,MN,27,27055
2,CN2705700000000,Hubbard County,MN,27,27057
2,CN2705900000000,Isanti County,MN,27,27059
2,CN2706100000000,Itasca County,MN,27,27061
2,CN2706300000000,Jackson County,MN,27,27063
2,CN2706500000000,Kanabec County,MN,27,27065
2,CN2706700000000,Kandiyohi County,MN,27,27067
2,CN2706900000000,Kittson County,MN,27,27069
2,CN2707100000000,Koochiching County,MN,27,27071
2,CN2707300000000,Lac qui Parle County,MN,27,27073
2,CN2707500000000,Lake County,MN,27,27075
2,CN2707700000000,Lake of the Woods County,MN,27,27077
2,CN2707900000000,Le Sueur County,MN,27,27079
2,CN2708100000000,Lincoln County,MN,27,27081
2,CN2708300000000,Lyon County,MN,27,27083
2,CN2708500000000,McLeod County,MN,27,27085
2,CN2708700000000,Mahnomen County,MN,27,27087
2,CN2708900000000,Marshall County,MN,27,27089
2,CN2709100000000,Martin County,MN,27,27091
2,CN2709300000000,Meeker County,MN,27,27093
2,CN2709500000000,Mille Lacs County,MN,27,27095
2,CN2709700000000,Morrison County,MN,27,27097
2,CN2709900000000,Mower County,MN,27,27099
2,CN2710100000000,Murray County,MN,27,27101
2,CN2710300000000,Nicollet County,MN,27,27103
2,CN2710500000000,Nobles County,MN,27,27105
2,CN2710700000000,Norman County,MN,27,27107
2,CN2710900000000,Olmsted County,MN,27,27109
2,CN2711100000000,Otter Tail County,MN,27,27111
2,CN2711300000000,Pennington County,MN,27,27113
2,CN2711500000000,Pine County,MN,27,27115
2,CN2711700000000,Pipestone County,MN,27,27117
2,CN2711900000000,Polk County,MN,27,27119
2,CN2712100000000,Pope County,MN,27,27121
2,CN2712300000000,Ramsey County,MN,27,27123
2,CN2712500000000,Red Lake County,MN,27,27125
2,CN2712700000000,Redwood County,MN,27,27127
2,CN2712900000000,Renville County,MN,27,27129
2,CN2713100000000,Rice County,MN,27,27131
2,CN2713300000000,Rock County,MN,27,27133
2,CN2713500000000,Roseau County,MN,27,27135
2,CN2713700000000,St. Louis County,MN,27,27137
2,CN2713900000000,Scott County,MN,27,27139
2,CN2714100000000,Sherburne County,MN,27,27141
2,CN2714300000000,Sibley County,MN,27,27143
2,CN2714500000000,Stearns County,MN,27,27145
2,CN2714700000000,Steele County,MN,27,27147
2,CN2714900000000,Stevens County,MN,27,27149
2,CN2715100000000,Swift County,MN,27,27151
2,CN2715300000000,Todd County,MN,27,27153
2,CN2715500000000,Traverse County,MN,27,27155
2,CN2715700000000,Wabasha County,MN,27,27157
2,CN2715900000000,Wadena County,MN,27,27159
2,CN2716100000000,Waseca County,MN,27,27161
2,CN2716300000000,Washington County,MN,27,27163
2,CN2716500000000,Watonwan County,MN,27,27165
2,CN2716700000000,Wilkin County,MN,27,27167
2,CN2716900000000,Winona County,MN,27,27169
2,CN2717100000000,Wright County,MN,27,27171
2,CN2717300000000,Yellow Medicine County,MN,27,27173
2,CN2800100000000,Adams County,MS,28,28001
2,CN2800300000000,Alcorn County,MS,28,28003
2,CN2800500000000,Amite County,MS,28,28005
2,CN2800700000000,Attala County,MS,28,28007
2,CN2800900000000,Benton County,MS,28,28009
2,CN2801100000000,Bolivar County,MS,28,28011
2,CN2801300000000,Calhoun County,MS,28,28013
2,CN2801500000000,Carroll County,MS,28,28015
2,CN2801700000000,Chickasaw County,MS,28,28017
2,CN2801900000000,Choctaw County,MS,28,28019
2,CN2802100000000,Claiborne County,MS,28,28021
2,CN2802300000000,Clarke County,MS,28,28023
2,CN2802500000000,Clay County,MS,28,28025
2,CN2802700000000,Coahoma County,MS,28,28027
2,CN2802900000000,Copiah County,MS,28,28029
2,CN2803100000000,Covington County,MS,28,28031
2,CN2803300000000,DeSoto County,MS,28,28033
2,CN2803500000000,Forrest County,MS,28,28035
2,CN2803700000000,Franklin County,MS,28,28037
2,CN2803900000000,George County,MS,28,28039
2,CN2804100000000,Greene County,MS,28,28041
2,CN2804300000000,Grenada County,MS,28,28043
2,CN2804500000000,Hancock County,MS,28,28045
2,CN2804700000000,Harrison County,MS,28,28047
2,CN2804900000000,Hinds County,MS,28,28049
2,CN2805100000000,Holmes County,MS,28,28051
2,CN2805300000000,Humphreys County,MS,28,28053
2,CN2805500000000,Issaquena County,MS,28,28055
2,CN2805700000000,Itawamba County,MS,28,28057
2,CN2805900000000,Jackson County,MS,28,28059
2,CN2806100000000,Jasper County,MS,28,28061
2,CN2806300000000,Jefferson County,MS,28,28063
2,CN2806500000000,Jefferson Davis County,MS,28,28065
2,CN2806700000000,Jones County,MS,28,28067
2,CN2806900000000,Kemper County,MS,28,28069
2,CN2807100000000,Lafayette County,MS,28,28071
2,CN2807300000000,Lamar County,MS,28,28073
2,CN2807500000000,Lauderdale County,MS,28,28075
2,CN2807700000000,Lawrence County,MS,28,28077
2,CN2807900000000,Leake County,MS,28,28079
2,CN2808100000000,Lee County,MS,28,28081
2,CN2808300000000,Leflore County,MS,28,28083
2,CN2808500000000,Lincoln County,MS,28,28085
2,CN2808700000000,Lowndes County,MS,28,28087
2,CN2808900000000,Madison County,MS,28,28089
2,CN2809100000000,Marion County,MS,28,28091
2,CN2809300000000,Marshall County,MS,28,28093
2,CN2809500000000,Monroe County,MS,28,28095
2,CN2809700000000,Montgomery County,MS,28,28097
2,CN2809900000000,Neshoba County,MS,28,28099
2,CN2810100000000,Newton County,MS,28,28101
2,CN2810300000000,Noxubee County,MS,28,28103
2,CN2810500000000,Oktibbeha County,MS,28,28105
2,CN2810700000000,Panola County,MS,28,28107
2,CN2810900000000,Pearl River County,MS,28,28109
2,CN2811100000000,Perry County,MS,28,28111
2,CN2811300000000,Pike County,MS,28,28113
2,CN2811500000000,Pontotoc County,MS,28,28115
2,CN2811700000000,Prentiss County,MS,28,28117
2,CN2811900000000,Quitman County,MS,28,28119
2,CN2812100000000,Rankin County,MS,28,28121
2,CN2812300000000,Scott County,MS,28,28123
2,CN2812500000000,Sharkey County,MS,28,28125
2,CN2812700000000,Simpson County,MS,28,28127
2,CN2812900000000,Smith County,MS,28,28129
2,CN2813100000000,Stone County,MS,28,28131
2,CN2813300000000,Sunflower County,MS,28,28133
2,CN2813500000000,Tallahatchie County,MS,28,28135
2,CN2813700000000,Tate County,MS,28,28137
2,CN2813900000000,Tippah County,MS,28,28139
2,CN2814100000000,Tishomingo County,MS,28,28141
2,CN2814300000000,Tunica County,MS,28,28143
2,CN2814500000000,Union County,MS,28,28145
2,CN2814700000000,Walthall County,MS,28,28147
2,CN2814900000000,Warren County,MS,28,28149
2,CN2815100000000,Washington County,MS,28,28151
2,CN2815300000000,Wayne County,MS,28,28153
2,CN2815500000000,Webster County,MS,28,28155
2,CN2815700000000,Wilkinson County,MS,28,28157
2,CN2815900000000,Winston County,MS,28,28159
2,CN2816100000000,Yalobusha County,MS,28,28161
2,CN2816300000000,Yazoo County,MS,28,28163
2,CN2900100000000,Adair County,MO,29,29001
2,CN2900300000000,Andrew County,MO,29,29003
2,CN2900500000000,Atchison County,MO,29,29005
2,CN2900700000000,Audrain County,MO,29,29007
2,CN2900900000000,Barry County,MO,29,29009
2,CN2901100000000,Barton County,MO,29,29011
2,CN2901300000000,Bates County,MO,29,29013
2,CN2901500000000,Benton County,MO,29,29015
2,CN2901700000000,Bollinger County,MO,29,29017
2,CN2901900000000,Boone County,MO,29,29019
2,CN2902100000000,Buchanan County,MO,29,29021
2,CN2902300000000,Butler County,MO,29,29023
2,CN2902500000000,Caldwell County,MO,29,29025
2,CN2902700000000,Callaway County,MO,29,29027
2,CN2902900000000,Camden County,MO,29,29029
2,CN2903100000000,Cape Girardeau County,MO,29,29031
2,CN2903300000000,Carroll County,MO,29,29033
2,CN2903500000000,Carter County,MO,29,29035
2,CN2903700000000,Cass County,MO,29,29037
2,CN2903900000000,Cedar County,MO,29,29039
2,CN2904100000000,Chariton County,MO,29,29041
2,CN2904300000000,Christian County,MO,29,29043
2,CN2904500000000,Clark County,MO,29,29045
2,CN2904700000000,Clay County,MO,29,29047
2,CN2904900000000,Clinton County,MO,29,29049
2,CN2905100000000,Cole County,MO,29,29051
2,CN2905300000000,Cooper County,MO,29,29053
2,CN2905500000000,Crawford County,MO,29,29055
2,CN2905700000000,Dade County,MO,29,29057
2,CN2905900000000,Dallas County,MO,29,29059
2,CN2906100000000,Daviess County,MO,29,29061
2,CN2906300000000,DeKalb County,MO,29,29063
2,CN2906500000000,Dent County,MO,29,29065
2,CN2906700000000,Douglas County,MO,29,29067
2,CN2906900000000,Dunklin County,MO,29,29069
2,CN2907100000000,Franklin County,MO,29,29071
2,CN2907300000000,Gasconade County,MO,29,29073
2,CN2907500000000,Gentry County,MO,29,29075
2,CN2907700000000,Greene County,MO,29,29077
2,CN2907900000000,Grundy County,MO,29,29079
2,CN2908100000000,Harrison County,MO,29,29081
2,CN2908300000000,Henry County,MO,29,29083
2,CN2908500000000,Hickory County,MO,29,29085
2,CN2908700000000,Holt County,MO,29,29087
2,CN2908900000000,Howard County,MO,29,29089
2,CN2909100000000,Howell County,MO,29,29091
2,CN2909300000000,Iron County,MO,29,29093
2,CN2909500000000,Jackson County,MO,29,29095
2,CN2909700000000,Jasper County,MO,29,29097
2,CN2909900000000,Jefferson County,MO,29,29099
2,CN2910100000000,Johnson County,MO,29,29101
2,CN2910300000000,Knox County,MO,29,29103
2,CN2910500000000,Laclede County,MO,29,29105
2,CN2910700000000,Lafayette County,MO,29,29107
2,CN2910900000000,Lawrence County,MO,29,29109
2,CN2911100000000,Lewis County,MO,29,29111
2,CN2911300000000,Lincoln County,MO,29,29113
2,CN2911500000000,Linn County,MO,29,29115
2,CN2911700000000,Livingston County,MO,29,29117
2,CN2911900000000,McDonald County,MO,29,29119
2,CN2912100000000,Macon County,MO,29,29121
2,CN2912300000000,Madison County,MO,29,29123
2,CN2912500000000,Maries County,MO,29,29125
2,CN2912700000000,Marion County,MO,29,29127
2,CN2912900000000,Mercer County,MO,29,29129
2,CN2913100000000,Miller County,MO,29,29131
2,CN2913300000000,Mississippi County,MO,29,29133
2,CN2913500000000,Moniteau County,MO,29,29135
2,CN2913700000000,Monroe County,MO,29,29137
2,CN2913900000000,Montgomery County,MO,29,29139
2,CN2914100000000,Morgan County,MO,29,29141
2,CN2914300000000,New Madrid County,MO,29,29143
2,CN2914500000000,Newton County,MO,29,29145
2,CN2914700000000,Nodaway County,MO,29,29147
2,CN2914900000000,Oregon County,MO,29,29149
2,CN2915100000000,Osage County,MO,29,29151
2,CN2915300000000,Ozark County,MO,29,29153
2,CN2915500000000,Pemiscot County,MO,29,29155
2,CN2915700000000,Perry County,MO,29,29157
2,CN2915900000000,Pettis County,MO,29,29159
2,CN2916100000000,Phelps County,MO,29,29161
2,CN2916300000000,Pike County,MO,29,29163
2,CN2916500000000,Platte County,MO,29,29165
2,CN2916700000000,Polk County,MO,29,29167
2,CN2916900000000,Pulaski County,MO,29,29169
2,CN2917100000000,Putnam County,MO,29,29171
2,CN2917300000000,Ralls County,MO,29,29173
2,CN2917500000000,Randolph County,MO,29,29175
2,CN2917700000000,Ray County,MO,29,29177
2,CN2917900000000,Reynolds County,MO,29,29179
2,CN2918100000000,Ripley County,MO,29,29181
2,CN2918300000000,St. Charles County,MO,29,29183
2,CN2918500000000,St. Clair County,MO,29,29185
2,CN2918600000000,Ste. Genevieve County,MO,29,29186
2,CN2918700000000,St. Francois County,MO,29,29187
2,CN2918900000000,St. Louis County,MO,29,29189
2,CN2919500000000,Saline County,MO,29,29195
2,CN2919700000000,Schuyler County,MO,29,29197
2,CN2919900000000,Scotland County,MO,29,29199
2,CN2920100000000,Scott County,MO,29,29201
2,CN2920300000000,Shannon County,MO,29,29203
2,CN2920500000000,Shelby County,MO,29,29205
2,CN2920700000000,Stoddard County,MO,29,29207
2,CN2920900000000,Stone County,MO,29,29209
2,CN2921100000000,Sullivan County,MO,29,29211
2,CN2921300000000,Taney County,MO,29,29213
2,CN2921500000000,Texas County,MO,29,29215
2,CN2921700000000,Vernon County,MO,29,29217
2,CN2921900000000,Warren County,MO,29,29219
2,CN2922100000000,Washington County,MO,29,29221
2,CN2922300000000,Wayne County,MO,29,29223
2,CN2922500000000,Webster County,MO,29,29225
2,CN2922700000000,Worth County,MO,29,29227
2,CN2922900000000,Wright County,MO,29,29229
2,CN2951000000000,St. Louis city,MO,29,29510
2,CN3000100000000,Beaverhead County,MT,30,30001
2,CN3000300000000,Big Horn County,MT,30,30003
2,CN3000500000000,Blaine County,MT,30,30005
2,CN3000700000000,Broadwater County,MT,30,30007
2,CN3000900000000,Carbon County,MT,30,30009
2,CN3001100000000,Carter County,MT,30,30011
2,CN3001300000000,Cascade County,MT,30,30013
2,CN3001500000000,Chouteau County,MT,30,30015
2,CN3001700000000,Custer County,MT,30,30017
2,CN3001900000000,Daniels County,MT,30,30019
2,CN3002100000000,Dawson County,MT,30,30021
2,CN3002300000000,Deer Lodge County,MT,30,30023
2,CN3002500000000,Fallon County,MT,30,30025
2,CN3002700000000,Fergus County,MT,30,30027
2,CN3002900000000,Flathead County,MT,30,30029
2,CN3003100000000,Gallatin County,MT,30,30031
2,CN3003300000000,Garfield County,MT,30,30033
2,CN3003500000000,Glacier County,MT,30,30035
2,CN3003700000000,Golden Valley County,MT,30,30037
2,CN3003900000000,Granite County,MT,30,30039
2,CN3004100000000,Hill County,MT,30,30041
2,CN3004300000000,Jefferson County,MT,30,30043
2,CN3004500000000,Judith Basin County,MT,30,30045
2,CN3004700000000,Lake County,MT,30,30047
2,CN3004900000000,Lewis and Clark County,MT,30,30049
2,CN3005100000000,Liberty County,MT,30,30051
2,CN3005300000000,Lincoln County,MT,30,30053
2,CN3005500000000,McCone County,MT,30,30055
2,CN3005700000000,Madison County,MT,30,30057
2,CN3005900000000,Meagher County,MT,30,30059
2,CN3006100000000,Mineral County,MT,30,30061
2,CN3006300000000,Missoula County,MT,30,30063
2,CN3006500000000,Musselshell County,MT,30,30065
2,CN3006700000000,Park County,MT,30,30067
2,CN3006900000000,Petroleum County,MT,30,30069
2,CN3007100000000,Phillips County,MT,30,30071
2,CN3007300000000,Pondera County,MT,30,30073
2,CN3007500000000,Powder River County,MT,30,30075
2,CN3007700000000,Powell County,MT,30,30077
2,CN3007900000000,Prairie County,MT,30,30079
2,CN3008100000000,Ravalli County,MT,30,30081
2,CN3008300000000,Richland County,MT,30,30083
2,CN3008500000000,Roosevelt County,MT,30,30085
2,CN3008700000000,Rosebud County,MT,30,30087
2,CN3008900000000,Sanders County,MT,30,30089
2,CN3009100000000,Sheridan County,MT,30,30091
2,CN3009300000000,Silver Bow County,MT,30,30093
2,CN3009500000000,Stillwater County,MT,30,30095
2,CN3009700000000,Sweet Grass County,MT,30,30097
2,CN3009900000000,Teton County,MT,30,30099
2,CN3010100000000,Toole County,MT,30,30101
2,CN3010300000000,Treasure County,MT,30,30103
2,CN3010500000000,Valley County,MT,30,30105
2,CN3010700000000,Wheatland County,MT,30,30107
2,CN3010900000000,Wibaux County,MT,30,30109
2,CN3011100000000,Yellowstone County,MT,30,30111
2,CN3100100000000,Adams County,NE,31,31001
2,CN3100300000000,Antelope County,NE,31,31003
2,CN3100500000000,Arthur County,NE,31,31005
2,CN3100700000000,Banner County,NE,31,31007
2,CN3100900000000,Blaine County,NE,31,31009
2,CN3101100000000,Boone County,NE,31,31011
2,CN3101300000000,Box Butte County,NE,31,31013
2,CN3101500000000,Boyd County,NE,31,31015
2,CN3101700000000,Brown County,NE,31,31017
2,CN3101900000000,Buffalo County,NE,31,31019
2,CN3102100000000,Burt County,NE,31,31021
2,CN3102300000000,Butler County,NE,31,31023
2,CN3102500000000,Cass County,NE,31,31025
2,CN3102700000000,Cedar County,NE,31,31027
2,CN3102900000000,Chase County,NE,31,31029
2,CN3103100000000,Cherry County,NE,31,31031
2,CN3103300000000,Cheyenne County,NE,31,31033
2,CN3103500000000,Clay County,NE,31,31035
2,CN3103700000000,Colfax County,NE,31,31037
2,CN3103900000000,Cuming County,NE,31,31039
2,CN3104100000000,Custer County,NE,31,31041
2,CN3104300000000,Dakota County,NE,31,31043
2,CN3104500000000,Dawes County,NE,31,31045
2,CN3104700000000,Dawson County,NE,31,31047
2,CN3104900000000,Deuel County,NE,31,31049
2,CN3105100000000,Dixon County,NE,31,31051
2,CN3105300000000,Dodge County,NE,31,31053
2,CN3105500000000,Douglas County,NE,31,31055
2,CN3105700000000,Dundy County,NE,31,31057
2,CN3105900000000,Fillmore County,NE,31,31059
2,CN3106100000000,Franklin County,NE,31,31061
2,CN3106300000000,Frontier County,NE,31,31063
2,CN3106500000000,Furnas County,NE,31,31065
2,CN3106700000000,Gage County,NE,31,31067
2,CN3106900000000,Garden County,NE,31,31069
2,CN3107100000000,Garfield County,NE,31,31071
2,CN3107300000000,Gosper County,NE,31,31073
2,CN3107500000000,Grant County,NE,31,31075
2,CN3107700000000,Greeley County,NE,31,31077
2,CN3107900000000,Hall County,NE,31,31079
2,CN3108100000000,Hamilton County,NE,31,31081
2,CN3108300000000,Harlan County,NE,31,31083
2,CN3108500000000,Hayes County,NE,31,31085
2,CN3108700000000,Hitchcock County,NE,31,31087
2,CN3108900000000,Holt County,NE,31,31089
2,CN3109100000000,Hooker County,NE,31,31091
2,CN3109300000000,Howard County,NE,31,31093
2,CN3109500000000,Jefferson County,NE,31,31095
2,CN3109700000000,Johnson County,NE,31,31097
2,CN3109900000000,Kearney County,NE,31,31099
2,CN3110100000000,Keith County,NE,31,31101
2,CN3110300000000,Keya Paha County,NE,31,31103
2,CN3110500000000,Kimball County,NE,31,31105
2,CN3110700000000,Knox County,NE,31,31107
2,CN3110900000000,Lancaster County,NE,31,31109
2,CN3111100000000,Lincoln County,NE,31,31111
2,CN3111300000000,Logan County,NE,31,31113
2,CN3111500000000,Loup County,NE,31,31115
2,CN3111700000000,McPherson County,NE,31,31117
2,CN3111900000000,Madison County,NE,31,31119
2,CN3112100000000,Merrick County,NE,31,31121
2,CN3112300000000,Morrill County,NE,31,31123
2,CN3112500000000,Nance County,NE,31,31125
2,CN3112700000000,Nemaha County,NE,31,31127
2,CN3112900000000,Nuckolls County,NE,31,31129
2,CN3113100000000,Otoe County,NE,31,31131
